z:\data\787-2.D Wed Mar 18 12:52:08 2026
Start of data points
5.77407,6501
5.78412,6612
5.79417,6568
5.80420,6422
5.81425,6456
5.82428,6506
5.83433,6339
5.84437,6372
5.85442,6254
5.86447,6837
5.87450,10615
5.88455,7513
5.89458,6128
5.90463,5947
5.91468,6105
5.92472,5965
5.93477,6090
5.94480,6250
5.95485,6500
5.96490,5745
5.97493,6116
5.98498,7956
5.99502,6833
6.00507,6426
6.01512,6217
6.02515,6784
6.03520,6810
6.04523,6138
6.05528,6498
6.06532,6619
6.07537,6951
6.08542,6399
6.09545,6326
6.10550,6210
6.11553,6220
6.12558,6955
6.13563,6508
6.14567,6496
6.15572,5998
6.16575,6349
6.17580,5947
6.18585,6077
6.19588,6306
6.20593,5975
6.21597,5873
6.22602,5879
6.23607,6003
6.24610,5948
6.25615,5999
6.26618,6930
6.27623,6971
6.28627,5981
6.29632,6458
6.30637,6378
6.31640,6887
6.32645,6364
6.33648,6914
6.34653,6444
6.35658,6254
6.36662,6437
6.37667,6428
6.38670,7791
6.39675,6808
6.40680,6110
6.41683,5499
6.42688,6046
6.43692,6395
6.44697,5973
6.45702,5658
6.46705,5908
6.47710,5846
6.48713,7586
6.49718,9061
6.50722,6155
6.51727,6498
6.52732,6481
6.53735,6995
6.54740,6676
6.55743,6250
6.56748,6513
6.57753,6593
6.58757,7313
6.59762,9364
6.60765,7020
6.61770,6609
6.62775,6632
6.63778,6425
6.64783,7078
6.65787,6427
6.66792,6382
6.67797,6561
6.68800,5929
6.69805,6408
6.70808,9849
6.71813,7976
6.72817,6150
6.73822,6041
6.74827,6367
6.75830,6754
6.76835,6885
6.77838,6449
6.78843,5672
6.79848,5951
6.80852,6327
6.81857,7083
6.82860,132483
6.83865,4859273
6.84870,4286740
6.85873,92467
6.86878,15014
6.87882,12339
6.88887,10371
6.89892,9600
6.90895,9549
6.91900,8848
6.92903,9452
6.93908,8462
6.94912,8774
6.95917,14355
6.96922,168087
6.97925,340871
6.98930,58447
6.99933,22549
7.00938,17224
7.01943,13985
7.02947,11918
7.03952,11195
7.04955,10469
7.05960,10985
7.06965,10391
7.07968,11718
7.08973,13110
7.09977,10203
7.10982,10753
7.11987,10447
7.12990,10695
7.13995,10828
7.14998,10846
7.16003,11034
7.17007,10224
7.18012,10044
7.19017,10033
7.20020,10952
7.21025,12167
7.22028,12456
7.23033,10580
7.24038,10392
7.25042,10168
7.26047,10553
7.27050,10140
7.28055,10227
7.29060,10471
7.30063,10116
7.31068,10845
7.32072,10663
7.33077,10703
7.34082,10109
7.35085,11312
7.36090,12682
7.37093,11512
7.38098,11745
7.39102,11751
7.40107,10694
7.41112,11433
7.42115,10755
7.43120,10089
7.44123,9266
7.45128,9764
7.46133,49991
7.47137,734683
7.48142,872310
7.49145,178811
7.50150,100587
7.51155,86098
7.52158,83017
7.53163,72940
7.54167,62710
7.55172,53943
7.56175,50311
7.57180,49047
7.58185,47964
7.59188,44481
7.60193,65829
7.61197,929695
7.62202,3458903
7.63207,575643
7.64210,190612
7.65215,130816
7.66218,102886
7.67223,90117
7.68228,74156
7.69232,62847
7.70237,52593
7.71240,48372
7.72245,44808
7.73250,40958
7.74253,37470
7.75258,34519
7.76262,32115
7.77267,31997
7.78270,28914
7.79275,28172
7.80280,28371
7.81283,27482
7.82288,25260
7.83292,24815
7.84297,23330
7.85302,24026
7.86305,22483
7.87310,21154
7.88313,21500
7.89318,21549
7.90323,20250
7.91327,18880
7.92332,18684
7.93335,18302
7.94340,18243
7.95345,18600
7.96348,16887
7.97353,17339
7.98357,16906
7.99362,16344
8.00365,16342
8.01370,16305
8.02375,15022
8.03378,15733
8.04383,14975
8.05387,14378
8.06392,14953
8.07397,16426
8.08400,17355
8.09405,14248
8.10408,13897
8.11413,13689
8.12418,13577
8.13422,12759
8.14427,14757
8.15430,14267
8.16435,13026
8.17440,12427
8.18443,12833
8.19448,12845
8.20452,13816
8.21457,11921
8.22460,11977
8.23465,12355
8.24470,12570
8.25473,11788
8.26478,11714
8.27482,11665
8.28487,11326
8.29492,10871
8.30495,11375
8.31500,11913
8.32503,11244
8.33508,10998
8.34513,11359
8.35517,11728
8.36522,11742
8.37525,11867
8.38530,11591
8.39535,11360
8.40538,10868
8.41543,11380
8.42547,11761
8.43552,13951
8.44555,20148
8.45560,17592
8.46565,11813
8.47568,10180
8.48573,11225
8.49577,10770
8.50582,10684
8.51587,10961
8.52590,11331
8.53595,10872
8.54598,10431
8.55603,10121
8.56608,10395
8.57612,10676
8.58617,10349
8.59620,10212
8.60625,10907
8.61630,10861
8.62633,10523
8.63638,10037
8.64642,10037
8.65647,10722
8.66650,11177
8.67655,11320
8.68660,11299
8.69663,10599
8.70668,9972
8.71672,9764
8.72677,10275
8.73682,9870
8.74685,9854
8.75690,9511
8.76693,9334
8.77698,9376
8.78703,9566
8.79707,9949
8.80712,9758
8.81715,9688
8.82720,9696
8.83725,9816
8.84728,9218
8.85733,9537
8.86737,9917
8.87742,10025
8.88745,9806
8.89750,9226
8.90755,9250
8.91758,9500
8.92763,9757
