z:\data\725-1.D Tue Feb 24 21:32:57 2026
Start of data points
11.76027,228049
11.77032,229310
11.78037,234139
11.79040,235811
11.80045,233076
11.81048,237264
11.82053,242344
11.83058,239027
11.84062,246765
11.85067,248226
11.86070,247574
11.87075,250619
11.88080,251709
11.89083,254343
11.90088,258386
11.91092,268224
11.92097,281401
11.93102,282600
11.94105,274664
11.95110,273155
11.96113,268404
11.97118,269326
11.98122,272676
11.99127,269519
12.00132,270469
12.01135,276138
12.02140,277861
12.03143,278635
12.04148,279561
12.05153,284388
12.06157,285518
12.07162,288293
12.08165,287679
12.09170,290066
12.10175,291005
12.11178,296180
12.12183,291794
12.13187,295008
12.14192,298653
12.15197,297880
12.16200,300618
12.17205,303046
12.18208,302199
12.19213,309080
12.20217,310037
12.21222,310513
12.22227,309796
12.23230,315661
12.24235,315862
12.25238,318452
12.26243,320583
12.27248,318791
12.28252,322114
12.29257,326169
12.30260,325007
12.31265,324389
12.32270,325835
12.33273,328272
12.34278,329775
12.35282,332667
12.36287,330558
12.37292,335287
12.38295,333326
12.39300,335773
12.40303,333601
12.41308,335569
12.42312,333148
12.43317,334956
12.44322,335692
12.45325,339529
